"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","genename","ensembl"
"23036",945.484858450955,-0.151199022019774,0.0603610146929336,-2.50491186718693,0.0122481908939645,0.0329847922533364,"ZNF292","zinc finger protein 292","ENSG00000188994"
"1268",306.732921992801,-0.335882369019824,0.104759515113402,-3.2062230209469,0.001344897095237,0.00453422449251331,"CNR1","cannabinoid receptor 1","ENSG00000118432"
"135293",1011.02047118577,-0.149461912774719,0.0600313362890569,-2.48973156377938,0.0127839609609703,0.0342313071329866,"PM20D2","peptidase M20 domain containing 2","ENSG00000146281"
"51465",1886.80908601045,0.111301176772804,0.0450957228509658,2.46810938457814,0.013582880621809,0.0361344385569325,"UBE2J1","ubiquitin conjugating enzyme E2 J1","ENSG00000198833"
"58528",931.297879833901,0.162810236352895,0.0620137267972562,2.62539029278431,0.00865496949993228,0.0242255854881949,"RRAGD","Ras related GTP binding D","ENSG00000025039"
"22881",107.960232710152,-0.531830543743629,0.176017620901857,-3.02146194806351,0.00251557256136945,0.00800338430098033,"ANKRD6","ankyrin repeat domain 6","ENSG00000135299"
"57226",1510.10924792168,-0.145635436303069,0.0495338315126725,-2.9401205571148,0.00328084567073241,0.0101836798962907,"LYRM2","LYR motif containing 2","ENSG00000083099"
"60468",157.369705688235,0.385971526391761,0.149613147194377,2.5797968536168,0.00988584510117645,0.0272513670364866,"BACH2","BTB domain and CNC homolog 2","ENSG00000112182"
"2045",222.115584160105,0.754913345782395,0.121392186772313,6.21879682584791,5.0098150060548e-10,3.817147079326e-09,"EPHA7","EPH receptor A7","ENSG00000135333"
"79694",745.860465208702,0.204312252843525,0.0674506477302612,3.02906287365217,0.0024531362355073,0.00782683811945973,"MANEA","mannosidase endo-alpha","ENSG00000172469"
"5454",3100.62544693574,-0.364300312949186,0.0376599643758644,-9.67341098130883,3.91120135666681e-22,6.22972835170011e-21,"POU3F2","POU class 3 homeobox 2","ENSG00000184486"
"51805",506.025954181557,0.246754209914289,0.0850911995483098,2.89987932035435,0.00373306355120171,0.0114082422124724,"COQ3","coenzyme Q3, methyltransferase","ENSG00000132423"
"25957",2486.53251629353,-0.193370820685192,0.0442579932785439,-4.36917280610049,1.24718049219244e-05,5.89039269342689e-05,"PNISR","PNN interacting serine and arginine rich protein","ENSG00000132424"
"59336",119.504623047994,0.961790331792405,0.166679356028499,5.77030266200427,7.91292808473235e-09,5.39122047078893e-08,"PRDM13","PR/SET domain 13","ENSG00000112238"
"10973",3297.08711098644,-0.165152827594702,0.0363079939169456,-4.54866297412323,5.3987824698192e-06,2.68545043709524e-05,"ASCC3","activating signal cointegrator 1 complex subunit 3","ENSG00000112249"
"2898",673.090733351139,0.255318236649365,0.0717699714517225,3.5574521138149,0.000374469337393807,0.0014001429247065,"GRIK2","glutamate ionotropic receptor kainate type subunit 2","ENSG00000164418"
"389421",930.69516152565,0.236161961739276,0.0710085245486101,3.32582550110033,0.000881571002799366,0.00307996392204187,"LIN28B","lin-28 homolog B","ENSG00000187772"
"154442",11.2563413663261,1.36633122663109,0.561432698573844,2.4336509613741,0.0149474009911022,0.0393281022107708,"POPDC1-AS1","POPDC1 antisense RNA 1","ENSG00000203808"
"202",2413.54368848515,-0.454910277047928,0.0428801452851565,-10.6088790983038,2.70980329922714e-26,5.14087093922401e-25,"CRYBG1","crystallin beta-gamma domain containing 1","ENSG00000112297"
"100133941",77.2800212383901,-2.5150254449378,0.244727210502116,-10.2768524994733,8.96061741793603e-25,1.59270027890727e-23,"CD24","CD24 molecule","ENSG00000272398"
"57673",640.416889062979,-0.246561792567778,0.0814194445275037,-3.02829126382075,0.00245940917760897,0.00784463119798345,"BEND3","BEN domain containing 3","ENSG00000178409"
"57107",485.258745997614,0.214892391569716,0.0858709599009386,2.50250366151279,0.0123318349904933,0.0331704137744048,"PDSS2","decaprenyl diphosphate synthase subunit 2","ENSG00000164494"
"55084",643.471595923798,-0.299308634393214,0.0754180290611463,-3.96866158025086,7.22774412596605e-05,0.000304654754275337,"SOBP","sine oculis binding protein homolog","ENSG00000112320"
"11231",4315.82775548162,-0.177036538412805,0.036859968018552,-4.80294877965442,1.56345889832808e-06,8.3579783326656e-06,"SEC63","SEC63 homolog, protein translocation regulator","ENSG00000025796"
"27244",648.491109089991,-0.255815814800623,0.075467127407138,-3.3897648365562,0.000699526034910872,0.00249224119108777,"SESN1","sestrin 1","ENSG00000080546"
"285753",334.497286649797,0.46889995990147,0.100402760786197,4.67018990543466,3.00921416795326e-06,1.54596920258333e-05,"CEP57L1","centrosomal protein 57 like 1","ENSG00000183137"
"8763",4735.56302999994,-0.0973813930074476,0.0382329749750478,-2.54705246115433,0.0108637100067248,0.029615015440389,"CD164","CD164 molecule","ENSG00000135535"
"64780",1195.24817374262,0.219344124621652,0.056895821680182,3.85518862623358,0.000115640431458996,0.000470282216568541,"MICAL1","microtubule associated monooxygenase, calponin and LIM domain containing 1","ENSG00000135596"
"221264",40.3092214976522,-0.855431927703599,0.297636836140207,-2.87407949498776,0.00405206958189703,0.0122898054416357,"AK9","adenylate kinase 9","ENSG00000155085"
"8936",1544.12626139411,-0.133855437491766,0.0517372817336869,-2.58721434536848,0.00967553832477526,0.0267501573557145,"WASF1","WASP family member 1","ENSG00000112290"
"8528",157.083677025437,1.28193365009326,0.155444892293251,8.2468689139998,1.62598611997779e-16,1.92774724734663e-15,"DDO","D-aspartate oxidase","ENSG00000203797"
"262",6090.68354229777,-0.269248914349789,0.0392146597001486,-6.86602705234668,6.60145605568048e-12,5.82779540081969e-11,"AMD1","adenosylmethionine decarboxylase 1","ENSG00000123505"
"112495",2653.4260618658,-0.151756958576531,0.0436860693512707,-3.47380665805121,0.000513130634062961,0.001874382209159,"GTF3C6","general transcription factor IIIC subunit 6","ENSG00000155115"
"5980",1769.34854836303,-0.307103098270629,0.0535478803306396,-5.73511213467973,9.74478521970487e-09,6.58357222067471e-08,"REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit","ENSG00000009413"
"10758",1361.12657747118,-0.363038412944375,0.052674848519639,-6.89206372959994,5.4988726701751e-12,4.89662553300697e-11,"TRAF3IP2","TRAF3 interacting protein 2","ENSG00000056972"
"8838",87.5148522851318,0.722963950945868,0.191539537609113,3.77448938203696,0.000160335736787316,0.000638340723496296,"CCN6","cellular communication network factor 6","ENSG00000112761"
"51175",702.766656015731,0.415603587299155,0.069808971666075,5.9534409027991,2.62562693548566e-09,1.86617407354071e-08,"TUBE1","tubulin epsilon 1","ENSG00000074935"
"4082",4228.14382216585,-0.484584129596111,0.130910971537223,-3.70163114600617,0.000214217883572111,0.000833139371863373,"MARCKS","myristoylated alanine rich protein kinase C substrate","ENSG00000277443"
"3066",7212.18569094932,-0.173562616202109,0.0283902246723965,-6.11346398997899,9.74913779406148e-10,7.22070547494438e-09,"HDAC2","histone deacetylase 2","ENSG00000196591"
"107986639",11.745108173369,5.95783656709484,1.25127376550629,4.76141731037107,1.92238064903072e-06,1.01657942439828e-05,"LOC107986639","uncharacterized LOC107986639","ENSG00000287097"
"7259",2998.72465888808,-0.177835496263605,0.0373587538371724,-4.76020953586135,1.93392074659197e-06,1.02209824826911e-05,"TSPYL1","TSPY like 1","ENSG00000189241"
"441168",59.5631231664843,0.738609811373494,0.258397533432294,2.85842438804481,0.00425750561193566,0.0128557960184627,"CALHM6","calcium homeostasis modulator family member 6","ENSG00000188820"
"254228",15.0205157508236,2.17106693458221,0.527353252743245,4.1169120002361,3.83982601372562e-05,0.000168895391681007,"CALHM5","calcium homeostasis modulator family member 5","ENSG00000178033"
"116150",3476.25500200563,-0.245348345941588,0.0376174540810876,-6.52219433597815,6.9286161090816e-11,5.63947814613511e-10,"NUS1","NUS1 dehydrodolichyl diphosphate synthase subunit","ENSG00000153989"
"222553",1204.48285980655,-0.180222595230385,0.058189710111626,-3.09715574943855,0.00195387187253901,0.00636363645423181,"SLC35F1","solute carrier family 35 member F1","ENSG00000196376"
"25842",1720.29782141814,-0.276124968785517,0.048395323789976,-5.70561259149401,1.15925397280774e-08,7.77365844663516e-08,"ASF1A","anti-silencing function 1A histone chaperone","ENSG00000111875"
"4121",457.566758711257,-0.495824170090536,0.0854315234608031,-5.80376130501787,6.484357011342e-09,4.45019605120664e-08,"MAN1A1","mannosidase alpha class 1A member 1","ENSG00000111885"
"221322",179.737851464086,-0.367467093556233,0.141603382260198,-2.59504460762814,0.00945786432157735,0.0262094363801439,"TBC1D32","TBC1 domain family member 32","ENSG00000146350"
"57515",4147.51670700629,-0.241882518888771,0.0369140273449776,-6.55259087902478,5.65472836429190e-11,4.63272511357364e-10,"SERINC1","serine incorporator 1","ENSG00000111897"
"2173",275.639735023183,-0.413078098396508,0.108083006638301,-3.82185980242823,0.000132448986963585,0.000533917951741243,"FABP7","fatty acid binding protein 7","ENSG00000164434"
"134829",36.5560871846432,-2.09873830824388,0.339798327809315,-6.17642329723772,6.55700421616187e-10,4.93922998074386e-09,"CLVS2","clavesin 2","ENSG00000146352"
"10345",10.6291334226865,-4.41373074026117,0.947264971452906,-4.65944680028803,3.17060324433884e-06,1.62001940423733e-05,"TRDN","triadin","ENSG00000186439"
"7164",1623.05693489057,0.512065359745412,0.052486015223824,9.75622473075417,1.73493738258143e-22,2.79899919317253e-21,"TPD52L1","TPD52 like 1","ENSG00000111907"
"23493",104.135324491021,-0.476413783427899,0.176193891676536,-2.70391770619676,0.00685272582408424,0.0197124102901354,"HEY2","hes related family bHLH transcription factor with YRPW motif 2","ENSG00000135547"
"135112",2067.05922976577,-0.552756217241574,0.04703519149882,-11.7519712289349,6.89904293347005e-32,1.67014639779321e-30,"NCOA7","nuclear receptor coactivator 7","ENSG00000111912"
"387103",742.090667860281,-0.16111648825149,0.0671438378125858,-2.39957222435221,0.0164142413566298,0.0427187265237556,"CENPW","centromere protein W","ENSG00000203760"
"81847",916.313836631989,-0.159277927535459,0.0620670634498879,-2.56622302848366,0.0102812697748929,0.0282274647565522,"RNF146","ring finger protein 146","ENSG00000118518"
"55862",1503.69044425413,0.131923006487806,0.051439701279592,2.56461455269268,0.0103290477498982,0.028341377914196,"ECHDC1","ethylmalonyl-CoA decarboxylase 1","ENSG00000093144"
"387104",42.5557053871553,-1.05234940266018,0.278719055022211,-3.77566364300539,0.000159582215238742,0.000635452997712151,"MTCL3","MTCL family member 3","ENSG00000214338"
"93663",1536.91089738134,0.264988906997821,0.0537575976265456,4.929329410118,8.25123475785487e-07,4.55911568944675e-06,"ARHGAP18","Rho GTPase activating protein 18","ENSG00000146376"
"2037",5595.52730551823,-0.13900285208482,0.0317239614572272,-4.38163601579944,1.17791472937213e-05,5.58196849675967e-05,"EPB41L2","erythrocyte membrane protein band 4.1 like 2","ENSG00000079819"
"1490",1278.58195415152,-0.411964031779646,0.0557264078024396,-7.39261775566325,1.43965902751621e-13,1.44209045165157e-12,"CCN2","cellular communication network factor 2","ENSG00000118523"
"26002",1066.43051802746,1.25343108857687,0.0629244604773486,19.9196159818975,2.7509240976348e-88,2.85715794066789e-86,"MOXD1","monooxygenase DBH like 1","ENSG00000079931"
"8417",647.655507156644,0.231149189074854,0.0712393943169668,3.244682121333,0.0011758180122308,0.00401159345438357,"STX7","syntaxin 7","ENSG00000079950"
"116843",1492.73817364553,-0.205523828577068,0.0515830585486855,-3.98432807901628,6.76713278061696e-05,0.000286525715967584,"SLC18B1","solute carrier family 18 member B1","ENSG00000146409"
"6206",27773.927053863,0.137908846618129,0.0264323802650674,5.21742064979245,1.81431907416194e-07,1.07942060201176e-06,"RPS12","ribosomal protein S12","ENSG00000112306"
"285735",486.962946087194,0.617030896683164,0.0846227395726916,7.29154952674546,3.06410208744937e-13,3.00124871129656e-12,"LINC00326","long intergenic non-protein coding RNA 326","ENSG00000231023"
"2070",3380.82609661715,0.769301946209989,0.0372523702116251,20.6510872151141,9.54475391468514e-95,1.14425353047433e-92,"EYA4","EYA transcriptional coactivator and phosphatase 4","ENSG00000112319"
"100507308",119.803337066542,0.769894242183894,0.168112025082889,4.57965003874228,4.65754577195741e-06,2.33790126076562e-05,"TARID","TCF21 antisense RNA inducing promoter demethylation","ENSG00000227954"
"6446",2554.91871561875,-0.211888958678854,0.0412612143315384,-5.13530593104466,2.81685422860708e-07,1.63497967046991e-06,"SGK1","serum/glucocorticoid regulated kinase 1","ENSG00000118515"
"10767",2351.70892429441,-0.169314153023997,0.0419852263283876,-4.03270787918839,5.513780312741e-05,0.000236703963216299,"HBS1L","HBS1 like translational GTPase","ENSG00000112339"
"27115",47.2086305590583,1.34314391765692,0.280919467547231,4.78124186046701,1.74215608289107e-06,9.25617958420533e-06,"PDE7B","phosphodiesterase 7B","ENSG00000171408"
"9774",8975.56352918933,-0.237067064240228,0.0313541623395162,-7.56094395612183,4.00154642495558e-14,4.13511477880096e-13,"BCLAF1","BCL2 associated transcription factor 1","ENSG00000029363"
"4217",393.626350571382,-0.822921926386383,0.0962472689624556,-8.55008079977199,1.23002373970563e-17,1.56181831242172e-16,"MAP3K5","mitogen-activated protein kinase kinase kinase 5","ENSG00000197442"
"3459",569.190587142903,-0.208806161870067,0.0754083963953898,-2.76900414080191,0.00562279206026621,0.0164986964528421,"IFNGR1","interferon gamma receptor 1","ENSG00000027697"
"57221",59.1671063498672,1.29778915762974,0.247323975412059,5.24732450813768,1.54323933816424e-07,9.26025777517191e-07,"ARFGEF3","ARFGEF family member 3","ENSG00000112379"
"441172",911.827193475448,0.228625591714915,0.0689644867289633,3.31512061582412,0.000916035900028372,0.0031894974686914,"NHSL1-AS1","NHSL1 antisense RNA 1",NA
"58527",911.349872458743,0.297753309568227,0.0656978987714056,4.53215879253997,5.8383934060279e-06,2.89135817589666e-05,"ABRACL","ABRA C-terminal like","ENSG00000146386"
"51696",725.984845080955,0.240750329029814,0.068453512378581,3.51699015381926,0.000436469972338143,0.00161635889526078,"HECA","hdc homolog, cell cycle regulator","ENSG00000112406"
"10370",1018.83444726631,-0.288392916462896,0.0611999731966116,-4.7123046204024,2.44930875436545e-06,1.27429641518672e-05,"CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","ENSG00000164442"
"102723724",308.964607262196,0.292516553935615,0.101479655314469,2.88251426386062,0.00394515273803674,0.0120010598474655,"LOC102723724","uncharacterized LOC102723724",NA
"57211",2571.73150527097,0.399799002584469,0.0403699764842667,9.90337467103261,4.02460546952664e-23,6.69421092783701e-22,"ADGRG6","adhesion G protein-coupled receptor G6","ENSG00000112414"
"3097",648.599762580909,0.407625959891333,0.0737976621744974,5.52356196497777,3.32195057440748e-08,2.12578427160692e-07,"HIVEP2","HIVEP zinc finger 2","ENSG00000010818"
"2519",2156.77886334569,0.194559844433612,0.0442771368650373,4.3941378826426,1.11213215189352e-05,5.29249037993582e-05,"FUCA2","alpha-L-fucosidase 2","ENSG00000001036"
"7402",3334.0871314793,0.222550627302706,0.0765995822297149,2.90537651543971,0.00366811555842789,0.0112387151245035,"UTRN","utrophin","ENSG00000152818"
"84085",1039.61025818404,-0.291372193538465,0.0592267991707065,-4.91960054600719,8.67210117270095e-07,4.7822807983933e-06,"FBXO30","F-box protein 30","ENSG00000118496"
"10981",589.505467872659,-0.185434252641833,0.078829316615055,-2.35235139164479,0.0186551424192404,0.0477837935952768,"RAB32","RAB32, member RAS oncogene family","ENSG00000118508"
"134957",518.962889346827,0.202126258893645,0.082225091850311,2.45820654431875,0.0139632841718231,0.0370197034071932,"STXBP5","syntaxin binding protein 5","ENSG00000164506"
"23328",2622.90128659339,0.115160429088904,0.0415426739512124,2.7720995818456,0.00556959951917407,0.0163596551496344,"SASH1","SAM and SH3 domain containing 1","ENSG00000111961"
"85313",1511.13396025935,-0.256179148392117,0.0496202654430295,-5.16279278445707,2.43292414025479e-07,1.42609217875325e-06,"PPIL4","peptidylprolyl isomerase like 4","ENSG00000131013"
"9113",1583.86968044591,-0.120445288987984,0.0510950459915947,-2.35727919704382,0.0184093997996216,0.0472348648319526,"LATS1","large tumor suppressor kinase 1","ENSG00000131023"
"84918",753.015364540276,0.484879288867768,0.0679945121819202,7.13115328440723,9.95313991290229e-13,9.36634101699339e-12,"LRP11","LDL receptor related protein 11","ENSG00000120256"
